t_rel_s,ts_ns,values
81.099,1779427956931546567,"[-2.9174208641052246, 5.593859672546387, 0.07791359722614288, 1.6261850595474243]"
81.120,1779427956951933523,"[-2.9444308280944824, 5.645648956298828, -2.9282138347625732, 1.5592998266220093]"
81.139,1779427956971680863,"[-3.2027313709259033, 6.225444793701172, -2.5425710678100586, 1.6019662618637085]"
81.159,1779427956991590951,"[-3.2327377796173096, 6.2192063331604, 0.7737690210342407, 1.623125672340393]"
81.179,1779427957011737869,"[-3.211972713470459, 6.179257869720459, 3.6168673038482666, 1.5683646202087402]"
81.200,1779427957031782122,"[-3.1953604221343994, 6.147298812866211, 0.1006351113319397, 1.5245556831359863]"
81.219,1779427957051691918,"[-3.3379273414611816, 5.837052822113037, 0.08050808310508728, 1.6467849016189575]"
81.240,1779427957071796837,"[-3.3663411140441895, 5.827414035797119, 0.06440646946430206, 1.631353735923767]"
81.259,1779427957091673967,"[-3.5682737827301025, 6.011004447937012, -2.9570064544677734, 1.6890130043029785]"
81.280,1779427957111827010,"[-3.6299185752868652, 5.9999518394470215, -2.5656051635742188, 1.707371473312378]"
81.299,1779427957131667682,"[-3.69034481048584, 5.988771915435791, 0.7516448497772217, 1.7256029844284058]"
81.320,1779427957152541133,"[-3.6702237129211426, 5.956119060516357, -2.3895466327667236, 1.6786577701568604]"
81.339,1779427957171598397,"[-3.6530587673187256, 5.454921245574951, 0.901848316192627, 1.7279317378997803]"
81.359,1779427957191562443,"[-3.72640061378479, 5.4231462478637695, 0.7214786410331726, 1.744682788848877]"
81.379,1779427957211745819,"[-3.742684841156006, 5.446845054626465, -2.4149231910705566, 1.703576683998108]"
81.399,1779427957231728239,"[-3.4106154441833496, 4.835387706756592, 0.868886411190033, 0.36918166279792786]"
81.419,1779427957251627244,"[-3.4488601684570312, 4.7864460945129395, 0.6951091289520264, 0.3129619061946869]"
81.440,1779427957271819078,"[-3.5012805461883545, 4.806947231292725, 0.55608731508255, 0.3552854359149933]"
81.459,1779427957291745791,"[-3.326359748840332, 4.382779121398926, 0.44486984610557556, 0.4288860559463501]"
81.479,1779427957311503339,"[-3.3552980422973633, 4.317973613739014, 0.35589587688446045, 0.3852606415748596]"
81.499,1779427957331725214,"[-3.3819825649261475, 4.246940612792969, 0.2847166955471039, 0.3366205394268036]"
81.520,1779427957351852883,"[-3.477151870727539, 4.366449356079102, 0.22777335345745087, 0.4453735649585724]"
81.539,1779427957371638430,"[-2.773287057876587, 3.3507957458496094, -2.819774627685547, 1.7676100730895996]"
81.559,1779427957391633100,"[-2.7662456035614014, 3.260979652404785, 0.5426145195960999, 1.797135591506958]"
81.580,1779427957411840601,"[-2.9507007598876953, 3.478423833847046, 0.43409162759780884, 1.7043960094451904]"
81.599,1779427957431714689,"[-2.064600706100464, 2.632309675216675, 0.3472733199596405, 0.4978819787502289]"
81.619,1779427957451548070,"[-1.9941610097885132, 2.540947675704956, 3.2884113788604736, 0.4579889476299286]"
81.640,1779427957471828861,"[-2.230710983276367, 2.842358112335205, 2.8307292461395264, 0.5488445162773132]"
81.660,1779427957491784157,"[-1.5871167182922363, 1.97076416015625, -0.5387259125709534, 0.30314725637435913]"
81.679,1779427957511595662,"[-1.5121331214904785, 1.8653552532196045, -0.43098074197769165, 0.26287803053855896]"
81.699,1779427957531684540,"[-1.6101065874099731, 1.979326605796814, -0.34478458762168884, 0.2916437089443207]"
81.720,1779427957552381826,"[-1.8565329313278198, 2.282262086868286, -0.27582767605781555, 0.38048920035362244]"
81.739,1779427957571567714,"[-1.604573130607605, 1.921190857887268, -0.22066214680671692, 0.18595628440380096]"
81.759,1779427957591604675,"[-1.5527658462524414, 1.8411811590194702, -0.17652972042560577, 0.15358345210552216]"
81.779,1779427957611716886,"[-1.778946042060852, 2.109372854232788, -0.14122377336025238, 0.2442101389169693]"
81.799,1779427957631636598,"[-2.2167587280273438, 2.4167160987854004, -3.120687484741211, 1.6450544595718384]"
81.819,1779427957651530353,"[-2.207068681716919, 2.3515853881835938, -2.696549892425537, 1.6808631420135498]"
81.839,1779427957671582481,"[-2.335171937942505, 2.4880764484405518, 0.6406412124633789, 1.5647039413452148]"
81.860,1779427957691851022,"[-2.492723226547241, 2.424091339111328, -2.483100652694702, 1.5527851581573486]"
81.879,1779427957711622570,"[-2.516416311264038, 2.3666017055511475, -2.1864805221557617, 1.5775682926177979]"
81.899,1779427957731706781,"[-2.5734777450561523, 2.3782339096069336, 1.0505903959274292, 1.551373839378357]"
81.920,1779427957752231403,"[-2.6566364765167236, 2.4550833702087402, -2.1554315090179443, 1.477623462677002]"
81.940,1779427957771777495,"[-1.9049736261367798, 1.7628370523452759, -1.9243452548980713, 1.4053508043289185]"
81.959,1779427957791695749,"[-1.892452359199524, 1.712621808052063, -1.739476203918457, 1.4230222702026367]"
81.980,1779427957811808834,"[-2.0588793754577637, 1.863234043121338, 1.4061546325683594, 1.378266453742981]"
81.999,1779427957831638715,"[-1.1423016786575317, 1.2061456441879272, 1.1249237060546875, 1.078314185142517]"
82.019,1779427957851570969,"[-1.0775952339172363, 1.158217191696167, 0.8999389410018921, 1.0776026248931885]"
82.039,1779427957871619597,"[-1.0622895956039429, 1.3692314624786377, 0.7199511528015137, -0.1380336880683899]"
82.059,1779427957891573142,"[-0.9883506894111633, 1.3621758222579956, 0.5759609341621399, -0.2634804844856262]"
82.079,1779427957911504521,"[-0.9153990745544434, 1.3564913272857666, -2.5413706302642822, -0.3826601803302765]"
82.099,1779427957931667481,"[-0.9509789943695068, 1.4646223783493042, -2.2330965995788574, -1.7202425003051758]"
82.120,1779427957951842107,"[-1.0777454376220703, 1.659857988357544, -1.986477255821228, -1.3761940002441406]"
82.139,1779427957971673154,"[-1.3102922439575195, 2.232670783996582, -1.7891818284988403, -1.1009551286697388]"
82.159,1779427957991691157,"[-1.2454777956008911, 2.266993522644043, 1.3643841743469238, -0.8807641267776489]"
82.179,1779427958011635078,"[-1.285766839981079, 2.340327024459839, 1.0915073156356812, -0.7046113014221191]"
82.199,1779427958031682831,"[-1.0500022172927856, 2.104306936264038, 0.8732059001922607, -0.5636890530586243]"
82.219,1779427958051639001,"[-0.990522027015686, 2.1272432804107666, -2.305417776107788, -0.4509512484073639]"
82.239,1779427958071696379,"[-0.982086181640625, 2.186094045639038, 0.9482348561286926, -0.36076098680496216]"
82.259,1779427958091676174,"[-1.0900760889053345, 2.194916248321533, 0.7585878968238831, -0.2886087894439697]"
82.279,1779427958111746968,"[-1.060179352760315, 2.198413610458374, 0.6068702936172485, -0.2308870404958725]"
82.300,1779427958131845179,"[-1.061050295829773, 2.233196258544922, 0.48549625277519226, -0.18470962345600128]"
82.320,1779427958151812141,"[-1.0967692136764526, 2.02363920211792, 0.3883970081806183, -0.14776770770549774]"
82.339,1779427958171712020,"[-1.092021107673645, 2.0001301765441895, 0.3107176125049591, -0.11821416020393372]"
82.359,1779427958191689774,"[-1.0859088897705078, 1.9738986492156982, 0.24857407808303833, -0.09457132965326309]"
82.379,1779427958211590237,"[-1.1260731220245361, 2.0469067096710205, 0.19885925948619843, -0.07565706223249435]"
82.400,1779427958232013068,"[-1.234130620956421, 2.0681450366973877, 0.1590874195098877, -1.581627368927002]"
82.420,1779427958251816407,"[-1.2443639039993286, 2.0466349124908447, 0.1272699236869812, -1.563755750656128]"
82.439,1779427958271644830,"[-1.262268304824829, 2.0554866790771484, 0.10181594640016556, -1.4700015783309937]"
82.460,1779427958291964996,"[-1.2863825559616089, 2.094754219055176, 3.076892137527466, -1.2976456880569458]"
82.480,1779427958311868083,"[-1.3369613885879517, 2.1409246921539307, -0.33936962485313416, -1.4955614805221558]"
82.500,1779427958331868003,"[-1.3478596210479736, 2.14251708984375, -0.2714956998825073, -1.4305133819580078]"
82.519,1779427958351693217,"[-1.325840711593628, 2.1683247089385986, -0.21719655394554138, -1.2460017204284668]"
82.539,1779427958371578222,"[-1.325932264328003, 2.1596596240997314, -0.17375725507736206, -1.2551076412200928]"
82.559,1779427958391678474,"[24.74110984802246, -21.8375244140625, -0.13900579512119293, -1.2703999280929565]"
82.579,1779427958411510979,"[24.74110984802246, -21.8375244140625, -0.11120463907718658, -1.178053379058838]"
82.599,1779427958431542982,"[24.73149299621582, -21.84841537475586, -0.08896370977163315, 1.3204647302627563]"
82.619,1779427958451730150,"[24.729217529296875, -21.85099220275879, -0.07117097079753876, 1.056371808052063]"
82.640,1779427958471876193,"[24.728090286254883, -21.852266311645508, -3.0485799312591553, 0.8450974225997925]"
82.660,1779427958491788323,"[24.747146606445312, -21.8306827545166, -2.638864040374756, 0.6760779619216919]"
82.679,1779427958511672161,"[24.749067306518555, -21.82850456237793, -2.311091184616089, 0.5408623814582825]"
82.699,1779427958531709122,"[24.750032424926758, -21.827411651611328, 0.9527989625930786, 0.4326898753643036]"
82.719,1779427958551741708,"[24.764747619628906, -21.810714721679688, 0.7622391581535339, 0.3461519181728363]"
82.739,1779427958571643046,"[24.769153594970703, -21.805709838867188, -2.39129638671875, 0.27692151069641113]"
82.759,1779427958591540301,"[24.773529052734375, -21.80074119567871, -5.114621162414551, 0.22153721749782562]"
82.779,1779427958611720468,"[24.773529052734375, -21.80074119567871, -4.491696834564209, 0.17722977697849274]"
82.799,1779427958631523516,"[24.772022247314453, -21.802452087402344, -3.9933576583862305, 2.028301239013672]"
82.819,1779427958651661976,"[24.774600982666016, -21.799522399902344, -6.587718486785889, 2.034193277359009]"
82.840,1779427958671873060,"[24.77586555480957, -21.798084259033203, -5.870174884796143, 1.912186622619629]"
82.860,1779427958691801522,"[24.77586555480957, -21.798084259033203, -8.303407669067383, 1.6836904287338257]"
82.879,1779427958711452322,"[24.730236053466797, -21.849836349487305, -7.442726135253906, 2.225971221923828]"
82.899,1779427958731681489,"[24.72454071044922, -21.856281280517578, -6.754180908203125, 2.2732508182525635]"
82.920,1779427958752084779,"[24.72454071044922, -21.856281280517578, -6.203344821929932, 2.04011869430542]"
82.939,1779427958771682787,"[24.684755325317383, -21.901206970214844, -2.75881028175354, 2.2337260246276855]"
82.959,1779427958791560209,"[24.674047470092773, -21.91326904296875, -5.813846111297607, 2.290907621383667]"
82.979,1779427958811602420,"[24.674047470092773, -21.91326904296875, -5.451076507568359, 2.096653699874878]"
82.999,1779427958831664464,"[24.64541244506836, -21.94546890258789, -2.1675102710723877, 2.355583429336548]"
83.019,1779427958851665842,"[24.63349723815918, -21.958845138549805, 0.6752002835273743, 2.4108917713165283]"
83.039,1779427958871734886,"[24.63349723815918, -21.958845138549805, 3.1429429054260254, 2.235931158065796]"
83.059,1779427958891747931,"[24.65888786315918, -21.930326461791992, 5.305939674377441, 2.5428712368011475]"
83.079,1779427958911504313,"[24.656328201293945, -21.933204650878906, 7.255521297454834, 2.6020164489746094]"
83.099,1779427958931690022,"[24.6550350189209, -21.934659957885742, 3.011500597000122, 2.549532175064087]"
83.120,1779427958952333351,"[24.6550350189209, -21.934659957885742, -0.5845564007759094, 2.399759531021118]"
83.139,1779427958971644071,"[24.734600067138672, -21.844898223876953, -0.6676451563835144, 3.14809513092041]"
83.159,1779427958991693573,"[24.746273040771484, -21.831674575805664, 2.266796588897705, 3.2157273292541504]"
83.179,1779427959011573912,"[24.746273040771484, -21.831674575805664, -1.1877089738845825, 3.0090603828430176]"
83.199,1779427959031737163,"[24.792314529418945, -21.779373168945312, 1.8458820581436157, 3.3481459617614746]"
83.219,1779427959051609626,"[24.807937622070312, -21.761577606201172, 1.4767056703567505, 3.41520619392395]"
83.239,1779427959071678379,"[24.81586456298828, -21.75253677368164, 1.1813645362854004, 3.3548710346221924]"
83.259,1779427959091605383,"[24.85266876220703, -21.710477828979492, 0.9450916051864624, 2.1527023315429688]"
83.279,1779427959111537345,"[24.871252059936523, -21.68918800354004, 3.7558188438415527, 2.1463024616241455]"
83.300,1779427959132258840,"[24.880762100219727, -21.67827606201172, 3.204655170440674, 2.1430532932281494]"
83.320,1779427959152094553,"[24.880762100219727, -21.67827606201172, 2.7637240886688232, 2.1425366401672363]"
83.339,1779427959171541772,"[24.871633529663086, -21.688749313354492, -0.6155379414558411, 2.036982774734497]"
83.359,1779427959191608774,"[24.880949020385742, -21.678062438964844, -0.49243035912513733, 2.0301296710968018]"
83.379,1779427959211670527,"[24.880949020385742, -21.678062438964844, -0.39394429326057434, 2.043876886367798]"
83.399,1779427959231422825,"[24.839611053466797, -21.72541618347168, 2.691730260848999, 1.8193503618240356]"
83.419,1779427959251632159,"[24.83831024169922, -21.726903915405273, -0.640604555606842, 1.805162787437439]"
83.439,1779427959271647537,"[24.83831024169922, -21.726903915405273, 2.483768939971924, 1.8446022272109985]"
83.459,1779427959291687123,"[24.80259132385254, -21.767669677734375, 2.1870152950286865, 1.8079833984375]"
83.479,1779427959311659919,"[24.795028686523438, -21.776283264160156, 1.9496121406555176, 1.7953869104385376]"
83.499,1779427959331593339,"[24.79121971130371, -21.780620574951172, 1.7596896886825562, 1.805541753768921]"
83.520,1779427959351946463,"[24.776485443115234, -21.797380447387695, 1.607751727104187, 1.8741220235824585]"
83.539,1779427959371541555,"[24.768064498901367, -21.806949615478516, 1.4862014055252075, 1.8673256635665894]"
83.559,1779427959391588724,"[24.759552001953125, -21.816612243652344, 1.3889611959457397, 1.8601323366165161]"
83.579,1779427959411736809,"[24.759552001953125, -21.816612243652344, -1.6804163455963135, 1.878470540046692]"
83.599,1779427959431475691,"[24.758583068847656, -21.817710876464844, 1.667616605758667, 2.079416036605835]"
83.619,1779427959451640984,"[24.75296401977539, -21.824087142944336, 1.5340932607650757, 2.0832371711730957]"
83.639,1779427959471487489,"[24.75296401977539, -21.824087142944336, 4.435041904449463, 2.0704574584960938]"
83.660,1779427959491765364,"[24.786413192749023, -21.786088943481445, 0.9598550200462341, 2.2144927978515625]"
83.679,1779427959511672243,"[24.789350509643555, -21.78274917602539, 0.9678840041160583, 2.2250866889953613]"
83.700,1779427959531865911,"[24.79086685180664, -21.781021118164062, -2.014035940170288, 2.2169713973999023]"
83.720,1779427959551990871,"[24.815719604492188, -21.752702713012695, -1.6112287044525146, 2.3481640815734863]"
83.739,1779427959571643712,"[24.822895050048828, -21.74451446533203, 1.722435474395752, 2.3668932914733887]"
83.759,1779427959591590258,"[24.826547622680664, -21.74034309387207, -1.4197291135787964, 2.35624623298645]"
83.779,1779427959611651135,"[24.847551345825195, -21.716333389282227, 1.8616905212402344, 2.260025978088379]"
83.799,1779427959631615181,"[24.85704803466797, -21.705463409423828, -1.3152451515197754, 2.267554759979248]"
83.819,1779427959651593518,"[24.86656379699707, -21.694561004638672, -1.0521961450576782, 2.275378704071045]"
83.840,1779427959671768435,"[24.871238708496094, -21.68920135498047, -0.8417569398880005, 2.2687954902648926]"
83.859,1779427959691521317,"[24.861652374267578, -21.7001895904541, 2.3386030197143555, 2.052366018295288]"
83.879,1779427959711653943,"[24.866924285888672, -21.69414710998535, -0.920818567276001, 2.0489284992218018]"
83.900,1779427959731840528,"[24.86957359313965, -21.691110610961914, -0.7366548776626587, 2.052743434906006]"
83.920,1779427959751981904,"[24.85448455810547, -21.708398818969727, -0.589323878288269, 0.4804656505584717]"
83.939,1779427959771472581,"[24.855154037475586, -21.70763397216797, 2.5625720024108887, 0.3358114957809448]"
83.959,1779427959791695623,"[24.855789184570312, -21.706905364990234, 2.2500576972961426, 0.22101853787899017]"
83.980,1779427959811955706,"[24.855789184570312, -21.706905364990234, 2.0000460147857666, 0.4447099268436432]"
